Score,WOR
-389.0,False
222.0,False
-8.0,False
-297.0,False
1260.0,True
-125.0,False
-78.0,False
-171.0,False
-379.0,False
-145.0,False
-320.0,False
-211.0,False
-451.0,False
-146.0,False
-217.0,False
1191.0,True
-258.0,False
85.0,False
-126.0,False
-388.0,False
127.0,False
1115.0,True
-81.0,False
71.0,False
1464.0,True
751.0,False
1195.0,True
317.0,False
1348.0,True
291.0,False
1004.0,True
-341.0,False
1230.0,True
205.0,False
1294.0,True
-22.0,False
350.0,False
115.0,False
-228.0,False
-496.0,False
1232.0,True
-122.0,False
1476.0,True
1427.0,True
-266.0,False
-479.0,False
141.0,False
1264.0,True
-372.0,False
239.0,False
120.0,False
1229.0,True
1416.0,True
413.0,False
1359.0,True
306.0,False
11.0,False
1111.0,True
-121.0,False
1376.0,True
-440.0,False
-90.0,False
-463.0,False
362.0,False
-377.0,False
81.0,False
1184.0,True
232.0,False
69.0,False
224.0,False
-26.0,False
1447.0,True
-357.0,False
117.0,False
1325.0,True
-427.0,False
189.0,False
1105.0,True
-14.0,False
1233.0,True
1129.0,True
60.0,False
285.0,False
-337.0,False
-281.0,False
291.0,False
-32.0,False
1606.0,True
1245.0,True
1335.0,True
385.0,False
1410.0,True
26.0,False
-105.0,False
1091.0,True
354.0,False
301.0,False
-319.0,False
-371.0,False
148.0,False
1248.0,True
35.0,False
306.0,False
-351.0,False
1376.0,True
1578.0,True
1432.0,True
-212.0,False
-200.0,False
1008.0,True
-14.0,False
210.0,False
-207.0,False
-112.0,False
-380.0,False
-273.0,False
-462.0,False
-309.0,False
-33.0,False
64.0,False
-289.0,False
205.0,False
296.0,False
1259.0,True
1003.0,True
229.0,False
1385.0,True
152.0,False
948.0,True
1177.0,True
1192.0,True
999.0,True
-302.0,False
-239.0,False
-93.0,False
1302.0,True
157.0,False
288.0,False
1452.0,True
96.0,False
240.0,False
-174.0,False
-242.0,False
-305.0,False
-604.0,False
-417.0,False
965.0,True
-177.0,False
7.0,False
1165.0,True
-212.0,False
1344.0,True
126.0,False
-63.0,False
1221.0,True
66.0,False
-311.0,False
1416.0,True
1289.0,True
170.0,False
107.0,False
-163.0,False
-170.0,False
-537.0,False
-527.0,False
-356.0,False
-238.0,False
-282.0,False
1197.0,True
1399.0,True
1084.0,True
58.0,False
-268.0,False
1360.0,True
288.0,False
-352.0,False
441.0,False
13.0,False
1377.0,True
187.0,False
1337.0,True
1686.0,True
1076.0,True
249.0,False
-21.0,False
533.0,False
1290.0,True
1253.0,True
1207.0,True
-416.0,False
96.0,False
1392.0,True
1354.0,True
1370.0,True
1592.0,True
-236.0,False
1557.0,True
153.0,False
-362.0,False
141.0,False
-258.0,False
64.0,False
-316.0,False
-64.0,False
296.0,False
1097.0,True
-126.0,False
-154.0,False
29.0,False
-35.0,False
-125.0,False
-422.0,False
-394.0,False
-326.0,False
-347.0,False
-283.0,False
-315.0,False
-414.0,False
-309.0,False
-285.0,False
-487.0,False
10.0,False
-403.0,False
-394.0,False
-96.0,False
380.0,False
1517.0,True
405.0,False
327.0,False
1130.0,True
1447.0,True
257.0,False
-442.0,False
-378.0,False
1060.0,True
1194.0,True
-189.0,False
-336.0,False
1442.0,True
368.0,False
-103.0,False
1428.0,True
1148.0,True
-215.0,False
63.0,False
213.0,False
1231.0,True
528.0,False
-315.0,False
-33.0,False
-286.0,False
1224.0,True
-241.0,False
77.0,False
-360.0,False
-312.0,False
-276.0,False
-174.0,False
-134.0,False
1585.0,True
390.0,False
1226.0,True
1473.0,True
247.0,False
1411.0,True
-462.0,False
47.0,False
24.0,False
82.0,False
-339.0,False
1102.0,True
1233.0,True
118.0,False
1405.0,True
1275.0,True
-52.0,False
264.0,False
1283.0,True
1290.0,True
381.0,False
1397.0,True
1214.0,True
1342.0,True
1047.0,True
1452.0,True
220.0,False
216.0,False
166.0,False
1636.0,True
1693.0,True
1784.0,True
1159.0,True
1283.0,True
-399.0,False
1318.0,True
134.0,False
-341.0,False
