Score,WOR
496.0,True
485.0,True
512.0,True
496.0,True
494.0,True
514.0,True
474.0,True
508.0,True
512.0,True
514.0,True
504.0,True
486.0,True
507.0,True
490.0,True
438.0,True
447.0,True
492.0,True
509.0,True
465.0,True
492.0,True
487.0,True
459.0,True
494.0,True
509.0,True
479.0,True
-498.0,False
419.0,True
-525.0,False
460.0,True
480.0,True
520.0,True
496.0,True
495.0,True
-505.0,False
517.0,True
410.0,True
476.0,True
440.0,True
-524.0,False
424.0,True
474.0,True
476.0,True
489.0,True
479.0,True
504.0,True
513.0,True
482.0,True
506.0,True
494.0,True
-499.0,False
504.0,True
514.0,True
490.0,True
478.0,True
518.0,True
492.0,True
516.0,True
494.0,True
484.0,True
371.0,True
514.0,True
-507.0,False
434.0,True
442.0,True
504.0,True
-571.0,False
411.0,True
514.0,True
504.0,True
493.0,True
442.0,True
476.0,True
520.0,True
351.0,True
499.0,True
-539.0,False
428.0,True
-496.0,False
477.0,True
-505.0,False
524.0,True
494.0,True
438.0,True
506.0,True
-573.0,False
514.0,True
506.0,True
509.0,True
513.0,True
489.0,True
491.0,True
-542.0,False
-501.0,False
466.0,True
500.0,True
478.0,True
509.0,True
-497.0,False
-551.0,False
409.0,True
430.0,True
483.0,True
-515.0,False
459.0,True
494.0,True
-523.0,False
430.0,True
516.0,True
517.0,True
-533.0,False
513.0,True
513.0,True
509.0,True
480.0,True
481.0,True
520.0,True
435.0,True
520.0,True
478.0,True
432.0,True
507.0,True
520.0,True
459.0,True
-498.0,False
-524.0,False
-510.0,False
492.0,True
-549.0,False
516.0,True
497.0,True
462.0,True
507.0,True
475.0,True
524.0,True
487.0,True
472.0,True
517.0,True
-510.0,False
504.0,True
-512.0,False
501.0,True
-605.0,False
507.0,True
499.0,True
498.0,True
507.0,True
433.0,True
466.0,True
511.0,True
498.0,True
510.0,True
-505.0,False
449.0,True
370.0,True
-500.0,False
385.0,True
318.0,True
503.0,True
524.0,True
475.0,True
496.0,True
500.0,True
513.0,True
523.0,True
509.0,True
523.0,True
-497.0,False
499.0,True
-534.0,False
514.0,True
499.0,True
468.0,True
521.0,True
475.0,True
503.0,True
509.0,True
509.0,True
498.0,True
408.0,True
486.0,True
507.0,True
-499.0,False
440.0,True
499.0,True
523.0,True
514.0,True
518.0,True
494.0,True
504.0,True
510.0,True
519.0,True
476.0,True
515.0,True
525.0,True
510.0,True
513.0,True
516.0,True
503.0,True
500.0,True
518.0,True
515.0,True
524.0,True
494.0,True
468.0,True
505.0,True
529.0,True
497.0,True
504.0,True
495.0,True
516.0,True
455.0,True
523.0,True
-503.0,False
-497.0,False
491.0,True
429.0,True
476.0,True
494.0,True
503.0,True
501.0,True
449.0,True
510.0,True
514.0,True
490.0,True
508.0,True
510.0,True
505.0,True
493.0,True
-501.0,False
514.0,True
-516.0,False
496.0,True
521.0,True
502.0,True
488.0,True
454.0,True
520.0,True
527.0,True
461.0,True
498.0,True
522.0,True
518.0,True
518.0,True
454.0,True
522.0,True
502.0,True
512.0,True
507.0,True
-505.0,False
509.0,True
498.0,True
524.0,True
515.0,True
